,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,1.85,1.40,1.83,0.92,0.57,0.87,1.01,1.21,0.76,0.78
Current Ratio,2.60,2.24,2.66,1.34,1.25,1.61,1.92,2.03,1.61,1.72
Quick Ratio,2.45,2.06,2.49,1.28,1.12,1.48,1.75,1.86,1.45,1.48
CFO/Avg Current Liab,0.80,0.87,0.95,0.67,0.33,0.70,0.84,1.04,0.85,0.61
Common Equity/Total Assets,120.73,129.22,131.01,125.62,86.79,90.25,94.10,88.76,86.96,94.93
Long-Term Debt/Equity (%),604.14,5937.76,0,0,0,796.05,69.07,29.55,19.20,13.69
Long-Term Debt/Capital (%),28.07,28.86,32.87,29.87,38.66,36.12,5.44,4.41,4.11,2.58
Long-Term Debt/Total Assets (%),47.83,54.43,66.38,57.50,59.40,54.86,5.59,4.20,3.81,2.56
Total Debt/Equity (%),604.14,5937.76,-1021.32,-327.36,-4822.02,864.58,79.78,34.88,22.81,17.63
Total Debt/Capital (%),28.07,28.86,32.87,32.80,41.90,39.22,6.29,5.20,4.88,3.32
Total Debt/Total Assets (%),47.83,54.43,66.38,63.13,64.39,59.58,6.46,4.96,4.53,3.30
CFO/Total Liabilities,21.09,21.76,21.15,19.29,8.57,16.47,17.75,20.16,17.04,10.27
CFO/CapEx,21.91,13.65,12.97,10.64,8.21,16.06,24.28,20.83,14.42,5.21
Altman's Z-Score,7.05,8.07,7.43,6.43,8.56,7.64,8.25,8.25,9.38,7.40
