,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,7746,8760,12730,16562,16986,12790,18867,19410,27446,23272
- Cash & Cash Equivalents,198,141,284,259,142,40,272,1197,235,161
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,23,24
+ Total Debt,2522,2006,1980,1983,2855,2912,3172,3687,4523,4524
Enterprise Value,10070,10624,14426,18286,19700,15662,21768,21900,31757,27658
Total Capital,3948,3609,3732,3887,5168,5489,6201,7094,8426,8792
Total Debt/Capital (%),63.88,55.57,53.07,51.02,55.25,53.06,51.16,51.98,53.67,51.46
Total Debt / EV,0.25,0.19,0.14,0.11,0.14,0.19,0.15,0.17,0.14,0.16
EV/Sales,3.63,3.55,4.22,5.09,5.06,3.57,4.42,4.51,5.72,3.78
EV/EBITDA,22.00,18.49,17.60,19.29,21.06,14.52,17.72,17.00,23.46,17.33
EV/EBIT,65.96,35.99,26.48,27.58,31.31,21.37,25.50,24.56,35.65,27.42
EV/Cash Flow to Firm,0,24.80,21.86,24.46,17.55,16.54,19.97,18.61,28.21,21.69
EV/Free Cash Flow to Firm,0,16.26,15.20,16.66,12.45,11.06,14.77,14.23,20.14,14.65
Diluted Market Cap,7821,8832,12914,16994,17314,13000,19011,19510,27612,23395
Diluted Enterprise Value,10145,10696,14610,18718,20028,15873,21912,22000,31922,27781
EV per Share,77.34,80.54,108.33,138.18,148.87,118.87,164.44,165.26,239.31,208.11
TTM Sales,2771,2994,3422,3593,3890,4383,4929,4857,5552,7315
TTM EBITDA,458,575,820,948,935,1079,1228,1289,1354,1596
TTM Operating Income,153,295,545,663,629,733,854,892,891,1009
TTM Cash Flow to Firm,-769,428,660,747,1123,947,1090,1177,1126,1275
TTM Free Cash Flow to Firm,-494,653,949,1098,1582,1416,1474,1539,1577,1888
