,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),9.53,8.48,10.55,10.82,12.40,9.14,8.08,22.25,22.84,12.04
Return on Assets (%),4.20,3.90,5.13,5.57,5.64,3.94,3.64,10.00,8.10,3.97
Return on Capital (%),0,6.74,8.06,8.48,8.13,6.58,5.92,14.03,12.98,6.85
Return on Invested Capital (%),0,7.05,8.39,8.04,4.34,6.84,7.85,14.31,10.68,4.88
Gross Margin (%),45.10,44.90,45.28,47.90,47.54,48.27,48.41,55.78,56.27,60.08
EBITDA Margin (%),17.85,15.24,18.20,18.35,18.72,18.56,20.99,32.60,33.68,35.32
Operating Margin (%),11.91,10.02,13.25,13.62,14.07,12.06,13.57,26.08,26.62,22.43
Incremental Operating Margin (%),118.11,-47.85,300.68,7.85,20.69,3.37,53.34,66.20,28.20,34.53
Pretax Margin (%),7.08,7.58,10.79,11.54,13.15,9.28,8.22,23.96,25.26,19.68
Profit Margin (%),7.61,7.05,9.39,11.08,12.97,8.56,7.89,19.24,18.40,17.49
Net Income to Common Margin (%),7.61,7.05,9.39,11.08,12.97,8.56,7.89,19.24,18.40,17.49
Effective Tax Rate (%),0,4.97,12.84,11.62,47.12,7.84,3.96,19.67,27.16,19.81
Dvd Payout Ratio (%),19.09,19.62,14.84,14.28,19.63,13.06,13.64,4.29,3.47,6.76
Sustainable Growth Rate (%),7.71,6.82,8.99,9.27,9.97,7.95,6.97,21.30,22.05,11.23
