,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.29,0.29,0.42,0.60,0.21,0.21,0.25,0.24,0.50,0.29
Current Ratio,1.73,1.78,1.84,1.97,1.27,1.60,1.79,1.34,1.98,2.11
Quick Ratio,1.07,1.08,1.21,1.30,0.80,1.03,1.19,0.94,1.33,0.68
CFO/Avg Current Liab,0.27,0.47,0.49,0.60,0.37,0.36,0.47,0.72,0.96,0.49
Common Equity/Total Assets,45.53,46.51,50.82,52.10,40.89,45.40,44.66,45.18,30.26,35.94
Long-Term Debt/Equity (%),46.79,51.51,47.94,48.54,71.53,72.56,78.56,48.14,72.44,55.37
Long-Term Debt/Capital (%),34.12,35.35,32.47,31.92,39.82,40.74,42.98,31.01,53.18,42.45
Long-Term Debt/Total Assets (%),23.62,25.44,24.44,24.44,29.39,31.39,33.78,22.45,34.40,28.98
Total Debt/Equity (%),46.92,51.56,47.99,48.59,80.14,73.17,78.91,58.33,72.50,61.74
Total Debt/Capital (%),34.22,35.38,32.50,31.95,44.61,41.08,43.17,37.58,53.22,47.34
Total Debt/Total Assets (%),23.68,25.47,24.47,24.47,32.93,31.65,33.93,27.20,34.43,32.31
CFO/Total Liabilities,8.11,13.46,14.15,16.51,8.04,9.17,9.74,20.87,17.89,10.10
CFO/CapEx,4.07,10.37,10.17,11.06,7.38,3.34,4.21,14.02,16.40,7.94
Altman's Z-Score,5.83,5.89,6.61,5.80,5.33,5.94,5.84,6.17,6.77,5.04
