,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,113,112,112,110,110,111,111,112,126,126
Diluted Weighted Avg Shares,114,114,113,110,111,112,112,112,117,126
Basic Weighted Avg Shares,113,112,113,110,110,111,111,112,116,126
Revenue per Share,19.23,19.89,20.11,19.30,20.45,25.12,25.95,33.92,43.62,26.25
EBITDA per Share,3.43,3.03,3.66,3.54,3.83,4.66,5.45,11.06,14.69,9.27
Operating Income per Share,2.29,1.99,2.66,2.63,2.88,3.03,3.52,8.85,11.61,5.89
"Basic EPS, GAAP",1.46,1.40,1.89,2.14,2.65,2.15,2.05,6.53,8.02,4.59
Basic EPS from Cont Ops,1.47,1.43,1.89,1.97,1.42,2.15,2.05,6.53,8.03,4.14
"Diluted EPS, GAAP",1.45,1.39,1.87,2.12,2.64,2.13,2.04,6.49,7.99,4.58
Diluted EPS from Cont Ops,1.46,1.42,1.88,1.96,1.42,2.13,2.04,6.50,7.99,4.13
Dividend per Share,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
Cash Flow per Share,1.41,2.50,2.55,3.20,2.61,2.81,3.27,8.00,12.14,5.39
Free Cash Flow per Basic Share,1.06,2.26,2.30,2.91,2.26,1.97,2.49,7.43,11.40,4.71
Cash & Equivalents per Share,1.54,1.55,2.12,3.28,1.83,1.47,1.73,3.59,4.90,3.60
Book Value per Share,15.96,17.10,18.78,20.33,22.57,24.53,26.30,32.29,35.99,40.20
Tangible Book Value per Share,-5.43,-6.51,-5.89,-4.69,-16.73,-14.17,-14.22,-9.61,-34.45,-19.53
