,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Sales/Revenue/Turnover,2351,1083,1414,1780,1793,2668,3089,3373,3505,5350
+ Sales & Services Revenue,2351,1083,1414,1780,1793,2668,3089,3373,3505,5350
- Cost of Revenue,1414,795,814,1023,898,1524,1542,1535,1535,3065
+ Cost of Goods & Services,1414,795,814,1023,898,1524,1542,1535,1535,3065
Gross Profit,936,288,600,757,895,1145,1547,1838,1969,2285
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,521,547,539,665,744,943,1121,1209,1495,3451
"+ Selling, General & Admin",402,410,391,497,504,673,777,836,1027,2436
+ Research & Development,105,115,120,138,196,230,296,317,407,893
+ Other Operating Expense,13,21,29,31,44,40,48,56,61,122
Operating Income (Loss),415,-258,60,91,150,202,425,629,474,-1165
- Non-Operating (Income) Loss,39,14,99,14,14,-31,-33,-49,9,173
"+ Interest Expense, Net",34,32,30,16,-22,-64,-86,-12,7,110
+ Interest Expense,34,32,30,16,-1,-26,-39,6,25,144
- Interest Income,0,0,0,0,21,38,47,19,18,34
+ Other Non-Op (Income) Loss,6,-17,69,-1,36,33,53,-36,2,63
Pretax Income,376,-273,-38,77,137,233,458,678,465,-1338
- Income Tax Expense (Benefit),14,7,-30,10,-37,-101,54,89,47,-213
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,362,-279,-8,67,174,334,404,589,418,-1125
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,362,-279,-8,67,174,334,404,589,418,-1125
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",362,-279,-8,67,174,334,404,589,418,-1125
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",362,-279,-8,67,174,334,404,589,418,-1125
Basic Weighted Avg Shares,85,80,83,90,110,113,113,115,116,160
"Basic EPS, GAAP",4.28,-3.48,-0.10,0.75,1.57,2.95,3.58,5.14,3.62,-7.03
Basic EPS from Cont Ops,4.28,-3.48,-0.10,0.75,1.57,2.95,3.58,5.14,3.62,-7.03
Diluted Weighted Avg Shares,114,80,83,94,113,115,114,116,117,160
"Diluted EPS, GAAP",3.18,-3.48,-0.10,0.72,1.54,2.90,3.54,5.09,3.58,-7.03
Diluted EPS from Cont Ops,3.18,-3.48,-0.10,0.72,1.54,2.90,3.54,5.09,3.58,-7.03
EBITDA,698,-104,224,351,295,467,662,862,754,700
EBITDA Margin (%),29.68,-9.57,15.84,19.70,16.47,17.48,21.43,25.56,21.51,13.09
EBITA,415,-258,60,91,150,202,425,629,474,-1165
EBIT,415,-258,60,91,150,202,425,629,474,-1165
Gross Margin (%),39.83,26.60,42.43,42.52,49.90,42.90,50.07,54.49,56.19,42.72
Operating Margin (%),17.67,-23.87,4.28,5.13,8.38,7.56,13.77,18.65,13.54,-21.78
Profit Margin (%),15.38,-25.81,-0.59,3.78,9.68,12.51,13.09,17.46,11.93,-21.02
Sales per Employee,929078,381316,481997,480105,399130,545238,532581,519287,449391,461995
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Depreciation Expense,282,155,163,259,145,265,237,233,279,1865
