,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,239201,286541,279507,276438,296774,209730,221605,123284,186907,158298
- Cash & Cash Equivalents,19919,19571,19111,20729,215947,173287,141250,264612,234230,159157
+ Preferred Equity and Hybrid Capital,16267,19213,22214,24551,25358,23214,21549,21136,20057,19448
+ Minority/Non Controlling Interest,866,868,893,916,1143,900,838,1033,2504,1986
+ Total Debt,206881,247461,297064,351858,239592,334831,332703,271949,195098,226015
Enterprise Value,191289,277070,313209,324670,69835,125476,171986,-67602,-6908,132996
Total Capital,325511,383718,450307,519536,420492,526244,530923,466144,407117,444234
Total Debt/Capital (%),63.56,64.49,65.97,67.73,56.98,63.63,62.67,58.34,47.92,50.88
Total Debt / EV,1.08,0.89,0.95,1.08,3.43,2.67,1.93,-4.02,-28.24,1.70
EV/Sales,2.32,3.38,3.74,3.72,0.80,1.45,2.02,0,0,1.80
EV/EBITDA,58.09,110.17,95.26,65.33,12.92,22.43,24.31,0,0,19.47
EV/EBIT,0,0,0,0,0,0,0,0,0,0
EV/Cash Flow to Firm,3.50,18.81,26.05,0,6.32,5.16,0,0,0,6.91
EV/Free Cash Flow to Firm,3.50,18.81,26.05,0,6.32,5.16,0,0,0,6.91
Diluted Market Cap,244390,295078,285966,281518,304400,221502,237201,122992,197027,158430
Diluted Enterprise Value,448485,543049,587026,638114,354546,407160,451041,152498,180456,246722
EV per Share,36.39,53.59,61.51,64.73,14.28,27.39,41.60,0,0,34.69
TTM Sales,82308,81967,83827,87388,87121,86408,85063,72340,78492,73785
TTM EBITDA,3293,2515,3288,4970,5406,5593,7075,8736,7890,6832
TTM Operating Income,0,0,0,0,0,0,0,0,0,0
TTM Cash Flow to Firm,54720,14727,12022,-3887,11050,24328,-8883,-47098,-14682,19239
TTM Free Cash Flow to Firm,54720,14727,12022,-3887,11050,24328,-8883,-47098,-14682,19239
