,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0,0,0,0,0,0,0,0,0,0
Current Ratio,0,0,0,0,0,0,0,0,0,0
Quick Ratio,0,0,0,0,0,0,0,0,0,0
CFO/Avg Current Liab,0,0,0,0,0,0,0,0,0,0
Common Equity/Total Assets,6.65,6.89,7.28,7.37,7.91,8.82,9.12,8.80,9.73,10.46
Long-Term Debt/Equity (%),89.47,99.29,102.84,127.22,108.14,116.23,121.39,114.54,84.52,96.15
Long-Term Debt/Capital (%),47.00,47.94,44.31,49.10,53.51,43.52,42.98,45.68,39.47,39.36
Long-Term Debt/Total Assets (%),10.02,10.90,11.16,13.22,11.53,12.08,11.84,10.89,8.25,9.30
Total Debt/Equity (%),120.98,133.57,153.11,175.49,115.14,169.91,176.98,146.27,102.62,124.27
Total Debt/Capital (%),63.56,64.49,65.97,67.73,56.98,63.63,62.67,58.34,47.92,50.88
Total Debt/Total Assets (%),13.55,14.67,16.62,18.23,12.28,17.66,17.26,13.91,10.01,12.02
CFO/Total Liabilities,4.25,1.17,0.93,0.01,1.07,2.12,0.39,0.12,-0.66,1.59
CFO/CapEx,0,0,0,0,0,0,0,0,0,0
Altman's Z-Score,0.25,0.26,0.25,0.24,0.25,0.24,0.25,0.20,0.24,0.24
