,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,11.13,11.14,12.26,15.69,12.33,14.18,7.84,6.17,23.36,0
Price/Earnings Average,10.15,9.32,12.87,14.25,10.40,16.39,7.05,5.68,24.34,-24.49
Price/Earnings High,11.25,11.24,14.22,15.83,12.41,18.07,7.95,7.18,27.79,-27.67
Price/Earnings Low,8.34,7.73,10.56,11.86,8.60,13.31,5.63,3.66,20.36,-21.42
Price/Book Value,0.68,0.78,0.61,0.67,0.86,0.62,0.74,0.62,0.56,0.70
Price/Book Value Average,0.62,0.65,0.64,0.61,0.72,0.71,0.67,0.57,0.58,0.66
Price/Book Value High,0.69,0.79,0.70,0.67,0.87,0.79,0.75,0.73,0.67,0.75
Price/Book Value Low,0.51,0.54,0.52,0.50,0.60,0.58,0.53,0.37,0.49,0.58
Price/Tangible Book Value,1.25,1.53,1.40,1.54,2.00,1.62,1.68,1.28,1.68,3.00
Price/Tangible Book Value Average,1.14,1.28,1.47,1.40,1.68,1.87,1.51,1.18,1.75,2.83
Price/Tangible Book Value High,1.27,1.55,1.63,1.55,2.01,2.06,1.70,1.49,2.00,3.20
Price/Tangible Book Value Low,0.94,1.06,1.21,1.16,1.39,1.52,1.21,0.76,1.47,2.48
Price/Sales,0.73,0.87,0.71,0.76,0.98,0.72,0.82,0.75,0.69,0.72
Price/Sales Average,0.67,0.73,0.74,0.69,0.83,0.83,0.74,0.69,0.71,0.67
Price/Sales High,0.74,0.88,0.82,0.76,0.99,0.91,0.83,0.88,0.82,0.76
Price/Sales Low,0.55,0.60,0.61,0.57,0.69,0.67,0.59,0.45,0.60,0.59
Price/Cash Flow,5.94,9.46,6.97,6.92,8.79,5.51,7.15,6.14,6.78,7.18
Price/Cash Flow Average,5.41,7.91,7.31,6.28,7.41,6.37,6.43,5.65,7.06,6.77
Price/Cash Flow High,6.00,9.54,8.08,6.98,8.84,7.02,7.25,7.15,8.07,7.65
Price/Cash Flow Low,4.45,6.56,6.00,5.23,6.13,5.17,5.13,3.64,5.91,5.92
Price/Free Cash Flow,5.73,8.82,6.52,6.49,8.35,5.31,6.70,5.88,6.45,6.64
Price/Free Cash Flow Average,5.23,7.37,6.84,5.90,7.04,6.14,6.03,5.42,6.71,6.26
Price/Free Cash Flow High,5.80,8.89,7.56,6.55,8.40,6.77,6.79,6.85,7.67,7.07
Price/Free Cash Flow Low,4.30,6.12,5.62,4.91,5.82,4.99,4.81,3.49,5.62,5.47
EV/Sales,0.82,0.95,0.79,0.83,1.11,0.81,0.89,0.77,0.75,0.79
EV/Sales Average,0.83,0.88,0.88,0.88,1.01,0.99,0.91,0.89,0.86,0.83
EV/Sales High,0.90,1.03,0.96,0.96,1.17,1.07,1.00,1.06,0.96,0.92
EV/Sales Low,0.71,0.76,0.76,0.77,0.87,0.84,0.76,0.65,0.75,0.75
EV/EBITDA,76.80,91.25,75.97,79.83,88.42,62.79,61.73,50.29,35.17,47.89
EV/EBITDA Average,77.48,84.90,84.88,84.53,80.35,77.04,62.75,57.84,40.13,50.42
EV/EBITDA High,84.05,98.86,92.02,91.68,92.92,83.33,69.07,69.53,44.63,55.57
EV/EBITDA Low,66.73,73.33,72.76,73.73,69.17,65.45,52.75,42.15,34.94,45.44
EV/EBIT,0,0,0,0,0,0,0,0,0,0
EV/EBIT Average,0,0,0,0,0,0,0,0,0,0
EV/EBIT High,0,0,0,0,0,0,0,0,0,0
EV/EBIT Low,0,0,0,0,0,0,0,0,0,0
Last Price,54.23,70.94,62.81,74.12,104.71,82.02,111.77,108.15,117.68,135.60
High Price,54.84,71.53,72.87,74.77,105.36,104.52,113.32,125.92,140.00,144.46
Low Price,40.65,49.18,54.12,56.03,73.04,77.00,80.21,64.13,102.55,111.85
Enterprise Value,28262,33396,28184,30497,42707,32086,39940,34496,38190,40563
Enterprise Value Average,28513,31074,31489,32291,38810,39369,40600,39676,43581,42703
Enterprise Value High,30929,36183,34138,35023,44882,42583,44690,47698,48471,47066
Enterprise Value Low,24558,26840,26995,28164,33408,33446,34128,28914,37948,38490
