,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.45,0.46,0.74,0.50,0.22,0.58,0.91,1.55,1.04,0.84
Current Ratio,1.07,1.22,1.52,1.22,1.01,1.34,1.52,2.20,1.73,1.56
Quick Ratio,0.88,0.99,1.24,0.96,0.73,1.11,1.37,2.00,1.55,1.38
CFO/Avg Current Liab,1.29,1.48,1.66,1.52,1.77,2.44,2.39,2.04,2.40,2.39
Common Equity/Total Assets,34.44,35.48,34.83,34.40,41.90,35.33,31.83,33.40,34.13,29.65
Long-Term Debt/Equity (%),85.89,85.13,91.56,93.74,80.09,117.16,134.81,124.36,119.89,141.75
Long-Term Debt/Capital (%),43.96,44.27,46.60,46.67,43.99,53.12,56.25,54.34,53.58,58.70
Long-Term Debt/Total Assets (%),28.39,28.78,30.49,30.95,32.99,40.13,41.80,40.97,39.93,42.70
Total Debt/Equity (%),90.97,87.17,91.73,96.57,80.22,117.31,136.88,127.42,121.23,142.95
Total Debt/Capital (%),46.56,45.33,46.69,48.08,44.07,53.18,57.12,55.68,54.18,59.20
Total Debt/Total Assets (%),30.06,29.47,30.55,31.89,33.04,40.18,42.44,41.98,40.38,43.06
CFO/Total Liabilities,15.35,15.28,14.42,12.82,16.52,19.22,18.38,15.98,18.86,19.19
CFO/CapEx,1.41,1.37,1.32,1.27,1.70,2.66,2.93,2.62,2.85,2.63
Altman's Z-Score,1.99,2.21,1.80,1.93,2.62,2.51,2.46,2.69,3.02,2.52
